42,1057,JUAN,null,LOPEZ,Compliance Risk,Corporate Risk,null,1045,JUAN.LOPEZ@sec.com,null,Associate Compliance Risk,null,1,1380399509,0.01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-05-28 01:42:34.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-09-02 16:28:35.0,null,null,2014-07-30 11:28:10.0,null,null,Low,null,null,null,null,null,Active,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Fahad,Walker,null,null,CMP,null,null,null,null,null,null,null,JLOPEZ,JL1057,null,64,PST,null,null,null,null,null,null,null,null,null,null,0,null,JUANLOPEZ,JUAN.LOPEZ,JU.LOPEZ,JUAN-LOPEZ,JU.LO,0
41,1055,PRIYA,null,KING,Compliance Risk,Corporate Risk,null,1045,PRIYA.KING@sec.com,null,Associate Compliance Risk,null,1,17837669,0.01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-05-28 01:42:34.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-09-02 16:28:35.0,null,null,2014-07-30 11:28:10.0,null,null,Low,null,null,null,null,null,Active,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Fahad,Walker,null,null,CMP,null,null,null,null,null,null,null,PKING,PK1055,null,64,PST,null,null,null,null,null,null,null,null,null,null,0,null,PRIYAKING,PRIYA.KING,PR.KING,PRIYA-KING,PR.KI,0
317,1695,Elton,null,Ballestar March,Payroll Processing,Corporate Human Resources,null,1083,Elton.Ballestar March@sec.com,null,Associate Payroll Processing Admin,null,1,1772467170,0.01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-05-28 01:42:34.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-09-02 16:28:35.0,null,null,2014-07-30 11:28:10.0,null,null,Low,null,null,null,null,null,Active,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,GRIFFIN,GUTIERREZ,null,null,PAY,null,null,null,null,null,null,null,EBallestar March,EB1695,null,64,PST,null,null,null,null,null,null,null,null,null,null,0,null,EltonBallestar March,Elton.Ballestar March,El.Ballestar March,Elton-Ballestar March,El.Ba,0
46,1061,ABDUL,null,WARD,Compliance Risk,Corporate Risk,null,1045,ABDUL.WARD@sec.com,null,Associate Compliance Risk,null,1,102389846,0.01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-05-28 01:42:34.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-09-02 16:28:35.0,null,null,2014-07-30 11:28:10.0,null,null,Low,null,null,null,null,null,Active,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Fahad,Walker,null,null,CMP,null,null,null,null,null,null,null,AWARD,AW1061,null,64,PST,null,null,null,null,null,null,null,null,null,null,0,null,ABDULWARD,ABDUL.WARD,AB.WARD,ABDUL-WARD,AB.WA,0
316,1694,Hilda,null,Browne,Payroll Processing,Corporate Human Resources,null,1083,Hilda.Browne@sec.com,null,Associate Payroll Processing Admin,null,1,2146925802,0.01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-05-28 01:42:34.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-09-02 16:28:35.0,null,null,2014-07-30 11:28:10.0,null,null,Low,null,null,null,null,null,Active,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,GRIFFIN,GUTIERREZ,null,null,PAY,null,null,null,null,null,null,null,HBrowne,HB1694,null,64,PST,null,null,null,null,null,null,null,null,null,null,0,null,HildaBrowne,Hilda.Browne,Hi.Browne,Hilda-Browne,Hi.Br,0
522,2491,Laura,null,Magee,Cash Planning and Management,Corporate Strategy and Planning,null,2487,Laura.Magee@sec.com,null,Associate Cash Management,null,1,341653617,0.01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-05-28 01:42:34.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-09-02 16:28:35.0,null,null,2014-07-30 11:28:10.0,null,null,Low,null,null,null,null,null,Active,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,KEVIN,CRONIN,null,null,Cash,null,null,null,null,null,null,null,LMagee,LM2491,null,64,PST,null,null,null,null,null,null,null,null,null,null,0,null,LauraMagee,Laura.Magee,La.Magee,Laura-Magee,La.Ma,0
319,1707,Jeri,null,Kearney,Public Relations,Global Marketing, Branding and Corporate Affairs,null,1065,Jeri.Kearney@sec.com,null,Associate Vice President Media Relations,null,1,81581642,0.6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-05-28 01:42:34.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-09-02 16:28:35.0,null,null,2014-07-30 11:28:10.0,null,null,Low,null,null,null,null,null,Active,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Ainsley,Moses,null,null,MKTG,null,null,null,null,null,null,null,JKearney,JK1707,null,64,PST,null,null,null,null,null,null,null,null,null,null,0,null,JeriKearney,Jeri.Kearney,Je.Kearney,Jeri-Kearney,Je.Ke,0
45,1060,ABBY,null,GREEN,Consumer Risk,Corporate Risk,null,1044,ABBY.GREEN@sec.com,null,Associate Consumer Risk,null,1,8949099586,0.01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-05-28 01:42:34.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-09-02 16:28:35.0,null,null,2014-07-30 11:28:10.0,null,null,Low,null,null,null,null,null,Active,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nora,Lewis,null,null,CSR,null,null,null,null,null,null,null,AGREEN,AG1060,null,64,PST,null,null,null,null,null,null,null,null,null,null,0,null,ABBYGREEN,ABBY.GREEN,AB.GREEN,ABBY-GREEN,AB.GR,0
292,1660,Dolores,null,Omar,Media Relations,Global Marketing, Branding and Corporate Affairs,null,1107,Dolores.Omar@sec.com,null,Associate Vice President Media Relations,null,1,1619122347,0.01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-05-28 01:42:34.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-09-02 16:28:35.0,null,null,2014-07-30 11:28:10.0,null,null,Low,null,null,null,null,null,Active,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Miranda,Peck,null,null,MKTG,null,null,null,null,null,null,null,DOmar,DO1660,null,64,PST,null,null,null,null,null,null,null,null,null,null,0,null,DoloresOmar,Dolores.Omar,Do.Omar,Dolores-Omar,Do.Om,0
531,2505,Claire,null,Ruane,Cash Planning and Management,Corporate Strategy and Planning,null,2487,Claire.Ruane@sec.com,null,Associate Cash Management,null,1,656476416,0.01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-05-28 01:42:34.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-09-02 16:28:35.0,null,null,2014-07-30 11:28:10.0,null,null,Low,null,null,null,null,null,Active,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,GERALDINE,MCCARTHY,null,null,Cash,null,null,null,null,null,null,null,CRuane,CR2505,null,64,PST,null,null,null,null,null,null,null,null,null,null,0,null,ClaireRuane,Claire.Ruane,Cl.Ruane,Claire-Ruane,Cl.Ru,0
530,2504,Sighle,null,Wyer,Cash Planning and Management,Corporate Strategy and Planning,null,2487,Sighle.Wyer@sec.com,null,Associate Cash Management,null,1,1446881355,0.01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-05-28 01:42:34.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-09-02 16:28:35.0,null,null,2014-07-30 11:28:10.0,null,null,Low,null,null,null,null,null,Active,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,GERALDINE,MCCARTHY,null,null,Cash,null,null,null,null,null,null,null,SWyer,SW2504,null,64,PST,null,null,null,null,null,null,null,null,null,null,0,null,SighleWyer,Sighle.Wyer,Si.Wyer,Sighle-Wyer,Si.Wy,0
541,2519,Judit,null,McMahon,Cash Planning and Management,Corporate Strategy and Planning,null,2487,Judit.McMahon@sec.com,null,Associate Cash Management,null,1,6237501106,0.01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-05-28 01:42:34.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-09-02 16:28:35.0,null,null,2014-07-30 11:28:10.0,null,null,Low,null,null,null,null,null,Active,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BRIAN,TAYLOR,null,null,Cash,null,null,null,null,null,null,null,JMcMahon,JM2519,null,64,PST,null,null,null,null,null,null,null,null,null,null,0,null,JuditMcMahon,Judit.McMahon,Ju.McMahon,Judit-McMahon,Ju.Mc,0
298,1666,Jean,null,Silcox,Media Relations,Global Marketing, Branding and Corporate Affairs,null,1107,Jean.Silcox@sec.com,null,Associate Vice President Media Relations,null,1,152362522,0.01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-05-28 01:42:34.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-09-02 16:28:35.0,null,null,2014-07-30 11:28:10.0,null,null,Low,null,null,null,null,null,Active,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Miranda,Peck,null,null,MKTG,null,null,null,null,null,null,null,JSilcox,JS1666,null,64,PST,null,null,null,null,null,null,null,null,null,null,0,null,JeanSilcox,Jean.Silcox,Je.Silcox,Jean-Silcox,Je.Si,0
542,2520,John,null,Toner,Cash Planning and Management,Corporate Strategy and Planning,null,2487,John.Toner@sec.com,null,Associate Cash Management,null,1,2905992188,0.01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-05-28 01:42:34.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-09-02 16:28:35.0,null,null,2014-07-30 11:28:10.0,null,null,Low,null,null,null,null,null,Active,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BRIAN,TAYLOR,null,null,Cash,null,null,null,null,null,null,null,JToner,JT2520,null,64,PST,null,null,null,null,null,null,null,null,null,null,0,null,JohnToner,John.Toner,Jo.Toner,John-Toner,Jo.To,0
536,2512,Gillian,null,Rocks,Cash Planning and Management,Corporate Strategy and Planning,null,2487,Gillian.Rocks@sec.com,null,Associate Cash Management,null,1,8774273,0.01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-05-28 01:42:34.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-09-02 16:28:35.0,null,null,2014-07-30 11:28:10.0,null,null,Low,null,null,null,null,null,Active,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,DEIRDRE,O'REILLY,null,null,Cash,null,null,null,null,null,null,null,GRocks,GR2512,null,64,PST,null,null,null,null,null,null,null,null,null,null,0,null,GillianRocks,Gillian.Rocks,Gi.Rocks,Gillian-Rocks,Gi.Ro,0
301,1669,Wyatt,null,Ward,Media Relations,Global Marketing, Branding and Corporate Affairs,null,1107,Wyatt.Ward@sec.com,null,Associate Vice President Media Relations,null,1,746149450,0.01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-05-28 01:42:34.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2014-09-02 16:28:35.0,null,null,2014-07-30 11:28:10.0,null,null,Low,null,null,null,null,null,Active,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Miranda,Peck,null,null,MKTG,null,null,null,null,null,null,null,WWard,WW1669,null,64,PST,null,null,null,null,null,null,null,null,null,null,0,null,WyattWard,Wyatt.Ward,Wy.Ward,Wyatt-Ward,Wy.Wa,0
